105年07月12日大盤統計資訊
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%)
="048707",華通元富61購01,"204,000",2,"254,920",1.23,1.25,1.23,1.25,＋,0.11,1.33,25,1.34,25,15.90
="048708",中鋼元大61購01,"20,000",2,"21,300",1.07,1.07,1.06,1.06,＋,0.02,1.03,100,1.05,100,20.95
="048709",友達元大61購01,"60,000",2,"51,800",0.93,0.93,0.85,0.85,X,0.00,0.83,100,0.85,100,10.90
04870P,深100永豐61售01,0,0,0,--,--,--,--,,0.00,1.09,10,1.10,10,0.00
="048710",宏碁元大61購01,"391,000",8,"445,180",1.17,1.18,1.10,1.11,－,0.02,1.10,100,1.11,100,15.15
="048711",深中小元大61購01,0,0,0,--,--,--,--,,0.00,1.39,100,1.41,100,15.53
="048712",臺股指元大61購05,0,0,0,--,--,--,--,,0.00,1.04,495,1.05,495,0.00
="048713",臺股指元大61購06,0,0,0,--,--,--,--,,0.00,1.61,495,1.62,495,0.00
="048714",臺股指元大61購07,0,0,0,--,--,--,--,,0.00,2.17,495,2.18,495,0.00
="048715",臺股指元大61購08,0,0,0,--,--,--,--,,0.00,2.98,495,2.99,495,0.00
="048716",興富發元大61購01,"142,000",11,"178,580",1.27,1.27,1.21,1.27,＋,0.01,1.25,105,1.27,100,53.30
="048717",T50反1國泰61購01,0,0,0,--,--,--,--,,0.00,0.76,499,0.77,400,17.75
="048718",和大國泰61購01,"5,000",1,"6,500",1.30,1.30,1.30,1.30,＋,0.07,1.27,400,1.28,120,141.50
="048719",致伸國泰61購01,"31,000",4,"48,730",1.63,1.63,1.55,1.58,－,0.08,1.57,350,1.58,120,42.50
="048720",康友國泰61購01,"563,000",15,"553,830",0.97,1.01,0.96,0.97,＋,0.13,0.97,30,0.98,30,506.00
="048721",聯發科國泰61購01,"387,000",6,"632,600",1.63,1.64,1.63,1.63,＋,0.08,1.57,410,1.58,200,248.00
="048722",寶滬深國泰61購01,"22,000",1,"28,820",1.31,1.31,1.31,1.31,,0.00,1.32,30,1.33,30,16.06
="048723",FB上証富邦61購01,"40,000",1,"40,000",1.00,1.00,1.00,1.00,－,0.02,1.01,10,1.02,10,27.20
="048724",上証2X富邦62購01,"66,000",4,"105,700",1.59,1.62,1.59,1.60,－,0.01,1.61,10,1.62,10,30.85
="048725",可成富邦61購02,"180,000",3,"222,500",1.21,1.25,1.21,1.25,X,0.00,1.24,50,1.25,13,226.50
="048726",可成富邦64購01,0,0,0,--,--,--,--,,0.00,1.29,50,1.30,13,226.50
="048727",寶滬深富邦61購01,0,0,0,--,--,--,--,,0.00,1.26,10,1.27,10,16.06
="048728",宏碁第一62購01,0,0,0,--,--,--,--,,0.00,1.08,10,1.09,10,15.15
="048729",為升第一67購01,0,0,0,--,--,--,--,,0.00,2.14,10,2.17,10,364.00
="048730",聚陽第一67購01,0,0,0,--,--,--,--,,0.00,2.10,10,2.11,10,160.50
="048731",深中小日盛61購01,0,0,0,--,--,--,--,,0.00,1.03,25,1.04,25,15.53
="048732",T50反1統一63購01,0,0,0,--,--,--,--,,0.00,0.99,10,1.00,10,17.75
="048733",大立光統一62購03,"633,000",8,"1,232,950",1.79,2.04,1.79,2.04,X,0.00,1.99,10,2.00,10,"3,180.00"
="048734",台郡統一62購01,"84,000",2,"68,880",0.82,0.82,0.82,0.82,－,0.01,0.81,10,0.82,10,83.20
="048735",宏碁統一62購01,0,0,0,--,--,--,--,,0.00,0.81,20,0.82,10,15.15
="048736",茂林統一62購01,"455,000",9,"402,910",0.87,0.90,0.87,0.89,,0.00,0.88,10,0.89,10,76.10
="048737",上緯群益62購03,"6,000",1,"5,400",0.90,0.90,0.90,0.90,－,0.01,0.92,25,0.93,10,114.50
="048738",長榮航群益61購01,"187,000",2,"153,710",0.83,0.83,0.80,0.80,－,0.06,0.80,25,0.83,10,14.40
="048739",緯創群益61購01,"3,000",1,"5,310",1.77,1.77,1.77,1.77,,0.00,1.71,25,1.72,10,23.65
="048740",中壽元大61購01,"172,000",9,"173,930",1.01,1.02,1.01,1.01,X,0.00,0.99,100,1.00,100,25.30
="048741",中鋼元大61購02,0,0,0,--,--,--,--,,0.00,0.85,100,0.87,100,20.95
="048742",台化元大61購01,"29,000",2,"43,670",1.47,1.51,1.47,1.51,X,0.00,1.60,100,1.61,10,82.20
="048743",台積電元大61購02,"651,000",6,"718,190",1.11,1.13,1.10,1.10,＋,0.03,1.11,100,1.13,100,171.00
="048744",台積電元大62購01,"1,118,000",14,"957,750",0.87,0.88,0.85,0.85,－,0.01,0.87,100,0.88,100,171.00
="048745",同欣電元大61購01,"20,000",2,"25,300",1.30,1.30,1.23,1.23,X,0.00,1.19,100,1.21,100,116.50
="048746",瑞軒元大61購01,"2,452,000",89,"2,270,170",0.94,0.95,0.84,0.95,－,0.08,0.94,10,0.95,54,23.00
="048747",聯詠元大61購01,"110,000",2,"154,400",1.42,1.42,1.24,1.24,－,0.10,1.22,100,1.24,100,114.50
="048748",FB上証凱基61購01,0,0,0,--,--,--,--,,0.00,1.50,30,1.51,30,27.20
="048749",上証反凱基61購01,0,0,0,--,--,--,--,,0.00,1.00,30,1.01,30,10.04
="048750",台郡凱基61購01,"400,000",5,"384,490",0.96,0.97,0.96,0.96,－,0.06,0.95,30,0.96,30,83.20
="048751",長虹凱基61購01,"15,000",1,"15,000",1.00,1.00,1.00,1.00,－,0.04,0.98,30,0.99,30,62.50
="048752",茂林凱基61購01,"114,000",2,"169,720",1.48,1.49,1.48,1.49,＋,0.04,1.48,30,1.49,30,76.10
="048753",臻鼎凱基61購01,"177,000",4,"111,940",0.64,0.64,0.62,0.64,＋,0.02,0.62,30,0.63,30,60.90
="048754",元大金亞東61購01,"92,000",2,"65,320",0.71,0.71,0.71,0.71,＋,0.03,0.67,10,0.68,10,10.90
="048755",聯發科亞東61購01,"320,000",3,"476,700",1.48,1.49,1.48,1.49,＋,0.06,1.44,10,1.46,10,248.00
="048756",T50反1元富62購03,0,0,0,--,--,--,--,,0.00,0.88,25,0.89,25,17.75
="048757",大立光元富61購01,"316,000",11,"977,360",2.87,3.18,2.87,3.18,X,0.00,3.17,25,3.21,25,"3,180.00"
="048758",台積電元富61購01,"16,000",1,"29,600",1.85,1.85,1.85,1.85,＋,0.03,1.87,25,1.88,25,171.00
="048759",永冠元富61購01,"2,196,000",45,"2,136,220",0.91,1.04,0.91,1.04,X,0.00,1.03,25,1.04,15,180.00
="048760",茂林元富61購01,"265,000",5,"317,300",1.21,1.22,1.18,1.19,,0.00,1.18,25,1.19,25,76.10
="048761",晶豪科元富61購01,0,0,0,--,--,--,--,,0.00,1.00,25,1.01,25,27.85
="048762",瑞儀元富61購01,0,0,0,--,--,--,--,,0.00,0.99,25,1.00,25,50.70
="048763",嘉澤元富61購01,0,0,0,--,--,--,--,,0.00,1.00,25,1.01,25,90.10
="048764",樺漢元富61購01,"270,000",8,"367,180",1.29,1.44,1.28,1.44,＋,0.15,1.41,25,1.42,25,462.00
="048765",麗豐兆豐62購01,"30,000",2,"21,450",0.73,0.73,0.70,0.70,－,0.10,0.72,10,0.73,10,170.50
="048766",康友國泰65購01,"1,678,000",60,"1,629,530",0.95,1.00,0.94,0.97,＋,0.09,0.96,30,0.97,20,506.00
="048767",第一金富邦61購01,0,0,0,--,--,--,--,,0.00,0.82,10,0.84,10,17.00
="048768",瑞軒富邦61購01,"1,201,000",68,"890,520",0.75,0.77,0.73,0.77,－,0.05,0.75,10,0.77,8,23.00
="048769",T50反1合庫61購01,0,0,0,--,--,--,--,,0.00,0.72,50,0.73,50,17.75
="048770",智邦中信63購01,"13,000",4,"11,480",0.89,0.89,0.86,0.86,－,0.01,0.85,10,0.86,10,45.60
="048771",臺股指中信61購01,0,0,0,--,--,--,--,,0.00,1.49,499,1.50,299,0.00
="048772",臺股指中信61購02,0,0,0,--,--,--,--,,0.00,1.42,499,1.43,299,0.00
="048773",台郡台新61購01,"449,000",7,"544,540",1.20,1.24,1.20,1.22,－,0.04,1.22,10,1.24,10,83.20
="048774",葡萄王台新61購01,0,0,0,--,--,--,--,,0.00,1.21,10,1.24,10,212.00
="048775",FB上証永豐61購01,"4,000",1,"5,920",1.48,1.48,1.48,1.48,X,0.00,1.47,10,1.48,10,27.20
="048776",元上證永豐61購01,0,0,0,--,--,--,--,,0.00,1.27,10,1.28,10,25.85
="048777",可成永豐61購01,"1,000",1,"1,150",1.15,1.15,1.15,1.15,X,0.00,1.14,10,1.15,10,226.50
="048778",亞德客永豐61購01,0,0,0,--,--,--,--,,0.00,0.96,10,0.97,10,247.50
="048779",國泰金永豐61購01,"220,000",2,"222,000",1.00,1.01,1.00,1.01,－,0.04,0.99,10,1.00,10,34.40
="048780",深中小永豐61購01,0,0,0,--,--,--,--,,0.00,0.81,10,0.82,10,15.53
="048781",富邦金永豐61購01,"1,000",1,"1,140",1.14,1.14,1.14,1.14,＋,0.09,1.12,10,1.13,10,37.15
="048782",敬鵬永豐61購01,0,0,0,--,--,--,--,,0.00,1.03,10,1.04,10,68.50
="048783",福興永豐61購01,0,0,0,--,--,--,--,,0.00,0.92,10,0.93,10,52.80
06932P,LF第一,"10,000",10,200,0.02,0.02,0.02,0.02,X,0.00,0.01,52,0.02,90,101.50
07308P,MA第一,0,0,0,--,--,--,--,,0.00,0.96,10,1.06,10,61.40
07443P,MN第一,"12,000",3,"23,780",2.00,2.00,1.88,1.90,X,0.00,1.76,10,1.77,10,"3,180.00"
07639P,NC第一,0,0,0,--,--,--,--,,0.00,0.32,10,0.33,10,229.00
07729P,NP第一,0,0,0,--,--,--,--,,0.00,1.10,10,1.12,10,180.00
07764P,NS第一,0,0,0,--,--,--,--,,0.00,1.20,10,1.22,10,68.30
07826P,BD凱基,0,0,0,--,--,--,--,,0.00,0.33,30,0.34,30,0.00
07882P,富邦EG,0,0,0,--,--,--,--,,0.00,1.06,10,1.09,10,0.00
07907P,KZ群益,0,0,0,--,--,--,--,,0.00,0.06,25,0.10,10,0.00
08087P,NF群益,"754,000",6,"19,440",0.02,0.06,0.02,0.06,＋,0.03,0.02,65,0.05,10,0.00
08091P,CD國泰,0,0,0,--,--,--,--,,0.00,0.67,499,0.68,10,0.00
08092P,CE國泰,"30,000",3,"9,300",0.32,0.32,0.30,0.30,X,0.00,0.27,10,0.45,10,0.00
08146P,CK國泰,0,0,0,--,--,--,--,,0.00,3.11,160,--,0,0.00
08211P,兆豐80,0,0,0,--,--,--,--,,0.00,0.06,10,0.07,10,0.00
08223P,CZ國泰,0,0,0,--,--,--,--,,0.00,0.21,499,0.22,10,0.00
08236P,富邦LC,0,0,0,--,--,--,--,,0.00,--,0,0.01,98,0.00
08285P,JG中信,0,0,0,--,--,--,--,,0.00,--,0,0.01,50,0.00
08302P,JM中信,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
08340P,X7元大,"50,000",1,"2,000",0.04,0.04,0.04,0.04,－,0.03,0.04,100,0.05,100,0.00
08354P,群益AH,0,0,0,--,--,--,--,,0.00,--,0,0.04,22,0.00
08355P,群益AI,0,0,0,--,--,--,--,,0.00,0.01,499,0.10,10,0.00
08356P,群益AJ,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08357P,群益AK,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08359P,富邦MZ,0,0,0,--,--,--,--,,0.00,0.90,10,0.93,10,0.00
08369P,群益AR,0,0,0,--,--,--,--,,0.00,1.30,25,1.35,10,0.00
08400P,20元大,0,0,0,--,--,--,--,,0.00,1.43,100,1.44,100,0.00
08401P,21元大,"24,000",3,"40,300",1.68,1.68,1.67,1.68,－,0.05,1.67,100,1.68,100,0.00
08409P,CY兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,0.00
08418P,群益BG,0,0,0,--,--,--,--,,0.00,--,0,0.01,35,0.00
08419P,群益BH,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08424P,DN兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.05,10,0.00
08429P,7P統一,"120,000",1,"1,200",0.01,0.01,0.01,0.01,X,0.00,0.01,108,0.05,49,0.00
08430P,2Y凱基,"70,000",2,"8,400",0.08,0.15,0.08,0.15,＋,0.03,0.15,30,0.16,30,0.00
08431P,3B凱基,0,0,0,--,--,--,--,,0.00,2.06,30,2.15,30,0.00
08434P,3F凱基,0,0,0,--,--,--,--,,0.00,0.03,30,0.04,30,0.00
08443P,JV中信,0,0,0,--,--,--,--,,0.00,0.26,30,0.27,30,0.00
08444P,群益BJ,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08460P,4Y凱基,0,0,0,--,--,--,--,,0.00,1.62,30,1.65,30,0.00
08461P,4Z凱基,0,0,0,--,--,--,--,,0.00,1.07,30,1.09,30,0.00
08462P,5B凱基,0,0,0,--,--,--,--,,0.00,0.70,30,0.71,30,0.00
08465P,日盛7Y,0,0,0,--,--,--,--,,0.00,0.01,25,0.02,25,171.00
08468P,EA國泰,0,0,0,--,--,--,--,,0.00,0.94,490,0.95,10,0.00
08472P,6B凱基,0,0,0,--,--,--,--,,0.00,0.44,30,0.47,30,0.00
08484P,群益BW,0,0,0,--,--,--,--,,0.00,0.06,25,0.10,10,0.00
08485P,群益BX,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08489P,KM中信,0,0,0,--,--,--,--,,0.00,0.20,30,0.21,30,0.00
08490P,8F統一,0,0,0,--,--,--,--,,0.00,0.01,40,0.02,260,0.00
08492P,21富邦,0,0,0,--,--,--,--,,0.00,1.78,10,1.88,10,0.00
08501P,群益CA,0,0,0,--,--,--,--,,0.00,--,0,2.90,498,0.00
08502P,群益CB,"251,000",3,"336,770",1.45,1.45,1.27,1.27,－,0.37,1.26,25,1.30,10,0.00
08503P,群益CC,0,0,0,--,--,--,--,,0.00,0.35,25,0.36,10,0.00
08504P,群益CD,0,0,0,--,--,--,--,,0.00,0.01,25,0.10,10,0.00
08509P,群益CG,0,0,0,--,--,--,--,,0.00,0.01,25,0.10,10,0.00
08518P,8E凱基,0,0,0,--,--,--,--,,0.00,0.03,30,0.04,30,0.00
08524P,9C統一,"32,000",1,320,0.01,0.01,0.01,0.01,X,0.00,0.01,20,0.05,20,0.00
08526P,FJ兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.02,310,0.00
08527P,FK兆豐,0,0,0,--,--,--,--,,0.00,0.01,116,0.05,164,0.00
08528P,群益CL,0,0,0,--,--,--,--,,0.00,--,0,0.17,148,0.00
08529P,群益CM,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08532P,EK國泰,0,0,0,--,--,--,--,,0.00,--,0,0.02,20,0.00
08533P,EL國泰,0,0,0,--,--,--,--,,0.00,--,0,0.02,20,0.00
08534P,EM國泰,0,0,0,--,--,--,--,,0.00,--,0,0.03,10,0.00
08537P,群益CR,0,0,0,--,--,--,--,,0.00,0.01,25,0.08,200,0.00
08539P,3P元富,0,0,0,--,--,--,--,,0.00,1.14,25,1.16,10,0.00
08540P,8U凱基,0,0,0,--,--,--,--,,0.00,--,0,0.02,30,0.00
08544P,日盛8S,0,0,0,--,--,--,--,,0.00,1.42,25,1.46,25,170.50
08549P,9R凱基,"445,000",8,"20,250",0.04,0.05,0.04,0.05,,0.00,0.04,885,0.05,218,0.00
08562P,群益DE,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08563P,群益DF,0,0,0,--,--,--,--,,0.00,0.01,25,0.10,10,0.00
08564P,群益DG,0,0,0,--,--,--,--,,0.00,1.01,25,1.06,10,0.00
08565P,群益DJ,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08566P,群益DL,0,0,0,--,--,--,--,,0.00,0.13,25,0.14,10,0.00
08567P,群益DM,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08576P,2I元大,0,0,0,--,--,--,--,,0.00,0.25,100,0.26,100,0.00
08588P,2Q元大,"1,922,000",27,"1,216,820",0.67,0.68,0.58,0.65,－,0.10,0.64,100,0.65,100,0.00
08590P,2U元大,0,0,0,--,--,--,--,,0.00,0.16,100,0.17,100,0.00
08593P,GN兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.01,40,0.00
08598P,69富邦,0,0,0,--,--,--,--,,0.00,0.59,10,0.60,10,0.00
08601P,群益DS,0,0,0,--,--,--,--,,0.00,0.05,25,0.10,10,0.00
08602P,群益DT,0,0,0,--,--,--,--,,0.00,0.15,25,0.16,10,0.00
08616P,群益EG,0,0,0,--,--,--,--,,0.00,0.27,25,0.28,10,0.00
08617P,群益EH,0,0,0,--,--,--,--,,0.00,0.36,25,0.37,10,0.00
08619P,凱基35,"1,030,000",32,"434,100",0.42,0.46,0.39,0.45,,0.00,0.43,30,0.44,30,0.00
08634P,FE國泰,"226,000",4,"144,640",0.64,0.64,0.64,0.64,＋,0.02,0.64,496,0.65,200,0.00
08640P,凱基51,"10,000",1,"1,800",0.18,0.18,0.18,0.18,X,0.00,0.17,40,0.18,30,0.00
08645P,群益EV,0,0,0,--,--,--,--,,0.00,0.06,25,0.10,10,0.00
08646P,群益EX,"20,000",2,"23,900",1.19,1.20,1.19,1.20,,0.00,1.21,25,1.22,10,0.00
08647P,群益EZ,0,0,0,--,--,--,--,,0.00,0.01,25,0.10,10,0.00
08649P,群益FB,0,0,0,--,--,--,--,,0.00,0.05,25,0.10,10,0.00
08665P,94富邦,0,0,0,--,--,--,--,,0.00,0.50,10,0.53,10,0.00
08667P,統一BM,"100,000",1,"6,000",0.06,0.06,0.06,0.06,X,0.00,0.06,68,0.07,49,0.00
08668P,群益FF,0,0,0,--,--,--,--,,0.00,0.01,25,0.10,10,0.00
08669P,群益FG,"60,000",4,"87,450",1.46,1.46,1.45,1.46,X,0.00,1.43,25,1.46,10,0.00
08670P,群益FH,"10,000",1,"11,000",1.10,1.10,1.10,1.10,X,0.00,1.04,25,1.06,10,0.00
08675P,HC兆豐,"20,000",1,"1,000",0.05,0.05,0.05,0.05,X,0.00,0.04,10,0.05,20,0.00
08679P,HU兆豐,0,0,0,--,--,--,--,,0.00,0.04,10,0.05,10,0.00
08680P,HV兆豐,0,0,0,--,--,--,--,,0.00,0.02,10,0.03,10,0.00
08690P,7K元大,"30,000",1,"2,700",0.09,0.09,0.09,0.09,X,0.00,0.09,100,0.10,100,0.00
08694P,凱基67,0,0,0,--,--,--,--,,0.00,0.01,30,0.02,30,0.00
08695P,凱基68,"80,000",4,"7,970",0.09,0.10,0.09,0.10,,0.00,0.05,30,0.09,150,0.00
08696P,凱基69,"70,000",1,"3,500",0.05,0.05,0.05,0.05,X,0.00,0.03,30,0.06,10,0.00
08717P,統一BT,0,0,0,--,--,--,--,,0.00,0.02,50,0.04,40,0.00
08721P,永豐DJ,0,0,0,--,--,--,--,,0.00,0.19,10,0.20,10,0.00
08722P,永豐DK,0,0,0,--,--,--,--,,0.00,0.40,10,0.41,10,0.00
08723P,LY中信,"71,000",3,"55,840",0.79,0.79,0.74,0.74,－,0.10,0.73,10,0.74,30,0.00
08733P,群益FS,0,0,0,--,--,--,--,,0.00,0.35,25,0.36,10,0.00
08735P,群益FW,0,0,0,--,--,--,--,,0.00,0.25,25,0.26,10,0.00
08736P,凱基A1,0,0,0,--,--,--,--,,0.00,--,0,0.02,30,0.00
08750P,群益GJ,0,0,0,--,--,--,--,,0.00,0.02,25,0.10,10,0.00
08751P,群益GK,0,0,0,--,--,--,--,,0.00,0.44,25,0.54,10,0.00
08752P,FV國泰,0,0,0,--,--,--,--,,0.00,0.01,499,0.02,10,0.00
08755P,C9富邦,0,0,0,--,--,--,--,,0.00,--,0,0.05,15,0.00
08756P,9K元大,0,0,0,--,--,--,--,,0.00,--,0,0.02,100,0.00
08757P,永豐EG,0,0,0,--,--,--,--,,0.00,--,0,0.03,10,0.00
08758P,8L元富,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08759P,群益GS,0,0,0,--,--,--,--,,0.00,0.32,25,0.33,10,0.00
08760P,群益GT,0,0,0,--,--,--,--,,0.00,1.00,25,1.02,10,0.00
08761P,群益GU,"60,000",2,"17,700",0.31,0.31,0.28,0.28,－,0.07,0.26,25,0.27,10,0.00
08762P,群益GV,"38,000",1,"14,060",0.37,0.37,0.37,0.37,＋,0.01,0.31,25,0.32,10,0.00
08763P,凱基D8,0,0,0,--,--,--,--,,0.00,--,0,0.02,30,0.00
08764P,凱基D9,0,0,0,--,--,--,--,,0.00,0.56,30,0.57,30,0.00
08765P,FW國泰,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
08766P,FX國泰,0,0,0,--,--,--,--,,0.00,0.03,499,0.04,10,0.00
08767P,D8富邦,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,0.00
08768P,統一CF,0,0,0,--,--,--,--,,0.00,0.66,20,0.72,10,0.00
08769P,9U元大,0,0,0,--,--,--,--,,0.00,--,0,0.02,100,0.00
08770P,9W元大,0,0,0,--,--,--,--,,0.00,1.03,100,1.10,100,0.00
08771P,9X元大,0,0,0,--,--,--,--,,0.00,--,0,0.01,76,0.00
08772P,群益GX,"31,000",2,"24,450",0.79,0.79,0.75,0.75,X,0.00,0.76,25,0.78,10,0.00
08773P,群益GY,0,0,0,--,--,--,--,,0.00,0.02,25,0.05,300,0.00
08774P,MB中信,"158,000",6,"57,400",0.38,0.38,0.35,0.35,－,0.06,0.34,10,0.35,30,0.00
08775P,永豐ER,"103,000",13,"77,820",0.79,0.81,0.54,0.54,－,0.31,0.52,10,0.54,10,0.00
08776P,凱基G4,0,0,0,--,--,--,--,,0.00,1.18,30,1.28,30,0.00
08777P,凱基G5,0,0,0,--,--,--,--,,0.00,0.67,30,0.77,30,0.00
08778P,凱基G6,0,0,0,--,--,--,--,,0.00,--,0,0.02,30,0.00
08779P,凱基G7,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
08780P,凱基G9,0,0,0,--,--,--,--,,0.00,--,0,0.02,15,0.00
08781P,凱基H1,0,0,0,--,--,--,--,,0.00,--,0,0.02,40,0.00
08782P,日盛B8,"499,000",2,"4,990",0.01,0.01,0.01,0.01,X,0.00,0.01,25,0.02,25,226.50
08783P,JH兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.03,998,0.00
08784P,JJ兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,0.00
08785P,9A元富,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08786P,康和DE,0,0,0,--,--,--,--,,0.00,0.39,10,0.49,10,0.00
08787P,E3富邦,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,0.00
08788P,E4富邦,0,0,0,--,--,--,--,,0.00,0.01,50,0.05,10,0.00
08789P,46元大,0,0,0,--,--,--,--,,0.00,--,0,0.02,50,0.00
08790P,47元大,"2,000",1,120,0.06,0.06,0.06,0.06,X,0.00,0.04,100,0.05,100,0.00
08791P,54元大,"160,000",2,"64,700",0.40,0.41,0.40,0.41,－,0.18,0.41,100,0.42,100,0.00
08792P,55元大,0,0,0,--,--,--,--,,0.00,--,0,0.02,100,0.00
08793P,永豐FA,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
08794P,群益HG,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08795P,群益HH,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08796P,群益HI,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08797P,群益HJ,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08798P,群益HK,"815,000",18,"80,040",0.10,0.10,0.08,0.08,－,0.02,0.08,146,0.09,60,0.00
08799P,群益HL,0,0,0,--,--,--,--,,0.00,0.16,25,0.17,10,0.00
08800P,群益HM,0,0,0,--,--,--,--,,0.00,0.06,25,0.10,10,0.00
08801P,群益HN,0,0,0,--,--,--,--,,0.00,0.12,25,0.13,10,0.00
08802P,群益HP,0,0,0,--,--,--,--,,0.00,0.21,25,0.22,10,0.00
08803P,群益HQ,0,0,0,--,--,--,--,,0.00,0.12,25,0.13,10,0.00
08804P,凱基J4,0,0,0,--,--,--,--,,0.00,--,0,0.02,30,0.00
08805P,凱基J5,0,0,0,--,--,--,--,,0.00,--,0,0.02,30,0.00
08806P,日盛C3,0,0,0,--,--,--,--,,0.00,0.01,25,0.04,25,67.60
08807P,日盛C4,0,0,0,--,--,--,--,,0.00,0.23,25,0.24,25,303.00
08808P,日盛C5,0,0,0,--,--,--,--,,0.00,0.30,25,0.31,25,23.95
08809P,永豐FF,0,0,0,--,--,--,--,,0.00,--,0,0.03,10,0.00
08810P,永豐FG,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
08811P,永豐FH,0,0,0,--,--,--,--,,0.00,1.71,10,1.75,10,0.00
08812P,MJ中信,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,0.00
08813P,MK中信,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,0.00
08814P,ML中信,"50,000",2,"1,600",0.03,0.04,0.03,0.04,－,0.01,0.02,30,0.03,10,0.00
08815P,MM中信,0,0,0,--,--,--,--,,0.00,0.08,10,0.09,10,0.00
08816P,群益HZ,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08817P,群益IA,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08818P,群益IB,0,0,0,--,--,--,--,,0.00,0.02,25,0.10,10,0.00
08819P,群益ID,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08820P,群益IE,0,0,0,--,--,--,--,,0.00,1.21,25,1.25,10,0.00
08821P,JU兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.03,150,0.00
08822P,JV兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,0.00
08823P,JW兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,0.00
08824P,JX兆豐,0,0,0,--,--,--,--,,0.00,--,0,0.02,110,0.00
08825P,凱基L2,0,0,0,--,--,--,--,,0.00,--,0,0.01,3,0.00
08826P,凱基L3,0,0,0,--,--,--,--,,0.00,--,0,0.01,471,0.00
08827P,凱基L4,0,0,0,--,--,--,--,,0.00,--,0,0.01,1341,0.00
08828P,9S元富,0,0,0,--,--,--,--,,0.00,--,0,0.31,260,0.00
08829P,9T元富,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08830P,9V元富,0,0,0,--,--,--,--,,0.00,--,0,--,0,0.00
08831P,9W元富,"141,000",3,"22,170",0.20,0.20,0.15,0.15,－,0.10,0.15,25,0.16,25,0.00
08832P,9X元富,0,0,0,--,--,--,--,,0.00,0.02,25,0.04,10,0.00
08833P,9Y元富,0,0,0,--,--,--,--,,0.00,0.60,25,0.61,25,0.00
08834P,日盛C6,0,0,0,--,--,--,--,,0.00,0.01,25,0.06,25,0.00
08835P,日盛C7,0,0,0,--,--,--,--,,0.00,--,0,--,0,"3,180.00"
08836P,元大1E,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
08837P,元大1F,0,0,0,--,--,--,--,,0.00,--,0,0.01,629,0.00
08838P,元大1G,0,0,0,--,--,--,--,,0.00,0.02,100,0.03,100,0.00
08839P,元大1H,0,0,0,--,--,--,--,,0.00,0.12,100,0.13,100,0.00
08840P,元大1I,0,0,0,--,--,--,--,,0.00,--,0,0.02,100,0.00
08841P,元大1J,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
08842P,元大2H,0,0,0,--,--,--,--,,0.00,--,0,0.02,100,0.00
08843P,GD國泰,0,0,0,--,--,--,--,,0.00,0.09,499,0.14,10,0.00
08844P,MR中信,0,0,0,--,--,--,--,,0.00,--,0,0.05,30,0.00
08845P,永豐FP,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
08846P,永豐FQ,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,0.00
